latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
29.89256,72.25791,330.22,0.51,0.49,2025-06-28,0848,N,nominal,2.0NRT,293.31,5.99,D
29.94208,72.43687,330.03,0.52,0.5,2025-06-28,0848,N,nominal,2.0NRT,295.59,1.18,D
29.99152,72.86268,331.9,0.55,0.51,2025-06-28,0848,N,nominal,2.0NRT,296.08,4.28,D
29.92445,72.15795,332.95,0.5,0.49,2025-06-28,0848,N,nominal,2.0NRT,296.2,5.04,D
29.91831,72.09537,332.58,0.5,0.49,2025-06-28,0848,N,nominal,2.0NRT,296.84,4.74,D
30.00382,72.94372,337.24,0.56,0.51,2025-06-28,0848,N,nominal,2.0NRT,293.71,4.37,D
30.00102,72.8616,331.34,0.55,0.51,2025-06-28,0848,N,nominal,2.0NRT,296.53,5,D
30.01869,72.94792,334.51,0.56,0.51,2025-06-28,0848,N,nominal,2.0NRT,294.62,1.86,D
30.02456,72.95914,338.93,0.56,0.51,2025-06-28,0848,N,nominal,2.0NRT,294.46,4.16,D
29.99457,72.59235,334.21,0.53,0.5,2025-06-28,0848,N,nominal,2.0NRT,295.64,4.88,D
30.03633,72.98158,342.02,0.56,0.51,2025-06-28,0848,N,nominal,2.0NRT,294.05,5.68,D
29.96624,72.25434,344.33,0.51,0.49,2025-06-28,0848,N,nominal,2.0NRT,295.89,10.9,D
29.97461,72.55825,338.05,0.53,0.5,2025-06-28,0848,N,nominal,2.0NRT,295.47,4.26,D
30.02434,72.96272,331.85,0.56,0.51,2025-06-28,0848,N,nominal,2.0NRT,294.13,3.07,D
29.99059,72.57886,331.02,0.53,0.5,2025-06-28,0848,N,nominal,2.0NRT,295.01,3.5,D
30.02913,72.96218,332.95,0.56,0.51,2025-06-28,0848,N,nominal,2.0NRT,294.28,4.04,D
29.99677,72.59503,333.73,0.53,0.5,2025-06-28,0848,N,nominal,2.0NRT,295.55,5.91,D
29.96554,72.25149,344.61,0.51,0.49,2025-06-28,0848,N,nominal,2.0NRT,296.27,9.5,D
30.03544,72.97931,340.33,0.56,0.52,2025-06-28,0848,N,nominal,2.0NRT,292.75,5.69,D
29.9047,71.47401,331.59,0.46,0.47,2025-06-28,0848,N,nominal,2.0NRT,297.18,1.72,D
29.90905,71.47343,334.63,0.46,0.47,2025-06-28,0848,N,nominal,2.0NRT,296.96,2.88,D
30.03137,72.7163,331.28,0.54,0.51,2025-06-28,0848,N,nominal,2.0NRT,293.54,3.38,D
30.01658,72.55325,343.55,0.53,0.5,2025-06-28,0848,N,nominal,2.0NRT,295.21,6.22,D
29.91198,71.45856,337.65,0.45,0.47,2025-06-28,0848,N,nominal,2.0NRT,297.22,3.71,D
29.90392,71.37798,340.85,0.45,0.47,2025-06-28,0848,N,nominal,2.0NRT,298.03,5.27,D
29.92552,71.46162,336.52,0.46,0.47,2025-06-28,0848,N,nominal,2.0NRT,297.04,2.38,D
30.01835,72.36995,344.67,0.52,0.5,2025-06-28,0848,N,nominal,2.0NRT,296.18,9.66,D
30.09665,73.01419,343.52,0.56,0.52,2025-06-28,0848,N,nominal,2.0NRT,290,13.14,D
30.09612,73.00826,343.11,0.56,0.52,2025-06-28,0848,N,nominal,2.0NRT,290,13.14,D
30.0544,72.55439,332.16,0.53,0.5,2025-06-28,0848,N,nominal,2.0NRT,291.13,1.41,D
29.95703,71.51089,354.34,0.46,0.47,2025-06-28,0848,N,nominal,2.0NRT,297.59,10.02,D
29.94724,71.37231,339.91,0.45,0.47,2025-06-28,0848,N,nominal,2.0NRT,297.67,3.22,D
29.96672,71.26538,343.93,0.44,0.46,2025-06-28,0848,N,nominal,2.0NRT,296.12,7.29,D
29.97053,71.26017,346.08,0.44,0.46,2025-06-28,0848,N,nominal,2.0NRT,295.87,8.4,D
29.96888,71.26679,340.75,0.44,0.46,2025-06-28,0848,N,nominal,2.0NRT,296.14,4.79,D
29.97272,71.26157,340.78,0.44,0.46,2025-06-28,0848,N,nominal,2.0NRT,295.47,5.01,D
29.97226,71.25691,333.23,0.44,0.46,2025-06-28,0848,N,nominal,2.0NRT,294.87,5.01,D
30.14906,72.89912,342.76,0.56,0.51,2025-06-28,0848,N,nominal,2.0NRT,291.2,9.49,D
30.1466,72.81696,331.92,0.55,0.51,2025-06-28,0848,N,nominal,2.0NRT,291.53,7.23,D
30.13561,72.43635,333.27,0.52,0.5,2025-06-28,0848,N,nominal,2.0NRT,293.4,2.13,D
30.13769,72.4084,341.44,0.52,0.5,2025-06-28,0848,N,nominal,2.0NRT,295.1,5.69,D
30.19517,72.87605,338.81,0.55,0.51,2025-06-28,0848,N,nominal,2.0NRT,286.48,8.02,D
30.07994,71.45318,330.77,0.46,0.47,2025-06-28,0848,N,nominal,2.0NRT,296.67,2.96,D
30.27248,73.24352,335.37,0.58,0.52,2025-06-28,0848,N,nominal,2.0NRT,286.66,6.51,D
30.27449,73.24277,335.24,0.58,0.52,2025-06-28,0848,N,nominal,2.0NRT,286.36,4.11,D
30.2802,73.13688,331.78,0.58,0.52,2025-06-28,0848,N,nominal,2.0NRT,286.84,3.43,D
30.3798,73.26244,333.44,0.59,0.53,2025-06-28,0848,N,nominal,2.0NRT,281.68,4.16,D
30.382,73.26041,341.77,0.59,0.53,2025-06-28,0848,N,nominal,2.0NRT,281.89,8.18,D
30.16299,70.86603,330.23,0.42,0.45,2025-06-28,0848,N,low,2.0NRT,300.59,9.58,D
30.19389,70.87537,330.67,0.42,0.46,2025-06-28,0848,N,low,2.0NRT,300.9,3.57,D
30.19342,70.87092,330.38,0.42,0.46,2025-06-28,0848,N,low,2.0NRT,300.65,3.57,D
30.19857,70.87925,330.24,0.42,0.46,2025-06-28,0848,N,low,2.0NRT,300.55,4.15,D
30.1981,70.87479,330.58,0.42,0.46,2025-06-28,0848,N,low,2.0NRT,300.64,3.57,D
30.32691,71.76673,333.17,0.48,0.48,2025-06-28,0848,N,nominal,2.0NRT,292.77,3.06,D
30.50424,72.33905,331.2,0.52,0.5,2025-06-28,0848,N,nominal,2.0NRT,290.48,4.25,D
30.53174,72.18178,347.05,0.51,0.49,2025-06-28,0848,N,nominal,2.0NRT,294.14,14.44,D
31.06091,75.20451,337.05,0.39,0.59,2025-06-28,0848,N,nominal,2.0NRT,284.27,2.68,D
30.84811,71.59277,341.6,0.47,0.48,2025-06-28,0848,N,nominal,2.0NRT,295.17,5.96,D
30.84656,71.59019,336.83,0.47,0.48,2025-06-28,0848,N,nominal,2.0NRT,294.97,6.42,D
31.22449,75.16109,334.06,0.39,0.59,2025-06-28,0848,N,nominal,2.0NRT,283.69,2.5,D
32.52009,55.25306,340.55,0.54,0.51,2025-06-28,0850,N,low,2.0NRT,314.35,9.44,D
18.32115,55.10593,339.08,0.62,0.71,2025-06-28,1026,N,nominal,2.0NRT,308.07,2.96,D
37.87932,69.58253,353.7,0.44,0.46,2025-06-28,0850,N,nominal,2.0NRT,315.19,31.86,D
38.05061,67.26807,367,0.52,0.41,2025-06-28,0850,N,high,2.0NRT,345.36,61.39,D
38.05442,67.26736,348.95,0.52,0.41,2025-06-28,0850,N,nominal,2.0NRT,319.17,61.39,D
38.20785,67.80707,330.6,0.55,0.43,2025-06-28,0850,N,low,2.0NRT,304.76,1.78,D
36.94561,54.88957,332.12,0.45,0.47,2025-06-28,0850,N,low,2.0NRT,304.19,2.3,D
36.86738,54.50154,339.41,0.47,0.48,2025-06-28,0850,N,nominal,2.0NRT,302.61,6.3,D
36.91874,54.68839,332.61,0.46,0.47,2025-06-28,0850,N,low,2.0NRT,304.3,2.25,D
36.97014,54.63154,347.07,0.46,0.47,2025-06-28,0850,N,nominal,2.0NRT,308.4,7.02,D
37.28799,55.39921,337.5,0.42,0.45,2025-06-28,0850,N,low,2.0NRT,311.58,4.2,D
37.99904,58.53899,346.5,0.45,0.39,2025-06-28,0850,N,low,2.0NRT,319.71,8.39,D
39.03608,63.49707,341.38,0.4,0.37,2025-06-28,0850,N,low,2.0NRT,315.48,6.31,D
39.7349,67.27645,339.18,0.54,0.42,2025-06-28,0850,N,nominal,2.0NRT,313.86,5.68,D
39.82906,66.92931,338.72,0.52,0.42,2025-06-28,0852,N,nominal,2.0NRT,313.35,3.84,D
38.85377,54.23075,347.22,0.44,0.46,2025-06-28,0852,N,low,2.0NRT,317.63,2.87,D
39.04019,54.25425,347.71,0.43,0.46,2025-06-28,0852,N,low,2.0NRT,321.93,6.03,D
39.04433,54.25277,352.48,0.43,0.46,2025-06-28,0852,N,nominal,2.0NRT,321.25,6.03,D
9.69992,79.97379,306.37,0.36,0.57,2025-06-28,1938,N,nominal,2.0NRT,279.84,1.16,N
7.14483,81.09455,324.59,0.55,0.51,2025-06-28,1938,N,nominal,2.0NRT,286.28,4.46,N
7.1486,81.0929,313.84,0.55,0.51,2025-06-28,1938,N,nominal,2.0NRT,285.09,2.59,N
7.14758,81.09991,301.33,0.55,0.51,2025-06-28,1938,N,nominal,2.0NRT,282.14,2.24,N
7.14395,81.09171,307.28,0.55,0.51,2025-06-28,1938,N,nominal,2.0NRT,286.39,2.93,N
25.03741,87.37907,298.67,0.57,0.43,2025-06-28,1932,N,nominal,2.0NRT,267.77,0.65,N
24.32429,81.32819,297.98,0.44,0.62,2025-06-28,1934,N,nominal,2.0NRT,282.46,1.84,N
23.77863,86.37393,309.23,0.42,0.45,2025-06-28,1934,N,nominal,2.0NRT,283.84,2.39,N
23.7656,86.37623,298.09,0.42,0.45,2025-06-28,1934,N,nominal,2.0NRT,285.71,2.01,N
23.78111,86.20841,300.68,0.43,0.46,2025-06-28,1934,N,nominal,2.0NRT,287.13,2.08,N
23.77739,86.20351,301.38,0.43,0.46,2025-06-28,1934,N,nominal,2.0NRT,287.23,1.33,N
23.77689,86.20775,301.43,0.43,0.46,2025-06-28,1934,N,nominal,2.0NRT,286.78,1.33,N
23.77366,86.19862,306.81,0.43,0.46,2025-06-28,1934,N,nominal,2.0NRT,286.68,2.85,N
23.77317,86.20285,305.13,0.43,0.46,2025-06-28,1934,N,nominal,2.0NRT,287,1.33,N
23.82243,85.496,305.47,0.47,0.48,2025-06-28,1934,N,nominal,2.0NRT,289.56,3.62,N
39.86181,98.25406,319.7,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,284.62,1.88,N
39.84586,98.27478,315.24,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,286.68,1.37,N
39.84256,98.27383,315.53,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,285.74,1.37,N
39.82529,98.27363,297.51,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,286.01,0.9,N
39.82452,98.27817,300.91,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,286.27,0.9,N
39.82046,98.28174,310.31,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,285.62,1.01,N
39.82074,98.23911,295.84,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,284.53,0.54,N
39.81155,98.29344,308.37,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,287.87,2.14,N
39.81078,98.29798,301.15,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,286.51,0.77,N
39.81002,98.30251,304.11,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,283.4,0.77,N
39.80825,98.2925,297.33,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,285.19,0.58,N
39.80418,98.29608,296.31,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,282.98,0.53,N
39.78943,98.30136,311.47,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,285.05,0.86,N
39.79188,97.88467,297.01,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,284.82,0.72,N
39.79114,97.88916,308.74,0.39,0.36,2025-06-28,1928,N,nominal,2.0NRT,283.82,1.68,N
39.99787,83.63802,297.59,0.44,0.63,2025-06-28,1928,N,nominal,2.0NRT,286.42,0.65,N
39.99918,83.64176,313.77,0.44,0.63,2025-06-28,1928,N,nominal,2.0NRT,286.71,0.81,N
36.4035,95.02699,313.37,0.39,0.36,2025-06-28,1930,N,nominal,2.0NRT,280.13,1.44,N
35.98934,94.82941,300.02,0.39,0.36,2025-06-28,1930,N,nominal,2.0NRT,278.54,0.84,N
